accountId,aggregateBytes,aggregateCounts,aggregateDurationMs,caseId,casePriority,caseStatus,caseTopic,dataPlaneVersion,eventCategory,heartbeatAgeSeconds,installationId,licenceState,metadataOnly,plan,recordId,recordType,region,schemaVersion,severity,status,timestampUtc
acct-028,1024,"{""errors"": 2, ""requests"": 48}",153,,,,,,heartbeat,128,dp-128,valid,,,evt_2747b7c718564ba5,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:08:00Z
acct-029,2048,"{""errors"": 0, ""requests"": 49}",154,,,,,,licence,129,dp-129,valid,,,evt_6566230e3a3ce377,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:09:00Z
acct-030,3072,"{""errors"": 1, ""requests"": 50}",155,,,,,,aggregate_usage,130,dp-130,valid,,,evt_38d66d9692ac5900,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:10:00Z
acct-031,4096,"{""errors"": 2, ""requests"": 51}",156,,,,,,audit,131,dp-131,valid,,,evt_eeca91fd439b6d5e,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:11:00Z
acct-032,5120,"{""errors"": 0, ""requests"": 52}",157,,,,,,heartbeat,132,dp-132,valid,,,evt_dbb1ded63bc70732,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:12:00Z
acct-033,6144,"{""errors"": 1, ""requests"": 53}",158,,,,,,licence,133,dp-133,valid,,,evt_d2f483672c0239f6,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:13:00Z
acct-034,7168,"{""errors"": 2, ""requests"": 54}",159,,,,,,aggregate_usage,134,dp-134,valid,,,evt_5d389f5e2e34c6b0,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:14:00Z
acct-035,8192,"{""errors"": 0, ""requests"": 55}",160,,,,,,audit,135,dp-135,valid,,,evt_13671077b66a2987,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:15:00Z
acct-036,9216,"{""errors"": 1, ""requests"": 56}",161,,,,,,heartbeat,136,dp-136,valid,,,evt_36ebe205bcdfc499,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:16:00Z
acct-037,10240,"{""errors"": 2, ""requests"": 57}",162,,,,,,licence,137,dp-137,valid,,,evt_d80eae6e96d148b3,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:17:00Z
acct-038,11264,"{""errors"": 0, ""requests"": 58}",163,,,,,,aggregate_usage,138,dp-138,valid,,,evt_d6a4031733610bb0,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:18:00Z
acct-039,12288,"{""errors"": 1, ""requests"": 59}",164,,,,,,audit,139,dp-139,valid,,,evt_8d27ba37c5d81010,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:19:00Z
acct-040,13312,"{""errors"": 2, ""requests"": 60}",165,,,,,,heartbeat,140,dp-140,valid,,,evt_dbae772db29058a8,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:20:00Z
acct-041,14336,"{""errors"": 0, ""requests"": 61}",166,,,,,,licence,141,dp-141,valid,,,evt_2c7d5490e6050836,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:21:00Z
acct-042,15360,"{""errors"": 1, ""requests"": 62}",167,,,,,,aggregate_usage,142,dp-142,valid,,,evt_d4ee9f58e5860574,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:22:00Z
acct-043,16384,"{""errors"": 2, ""requests"": 63}",168,,,,,,audit,143,dp-143,valid,,,evt_d6f0c71ef0c88e45,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:23:00Z
acct-044,17408,"{""errors"": 0, ""requests"": 64}",169,,,,,,heartbeat,144,dp-144,valid,,,evt_5ec1a0c99d428601,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:24:00Z
acct-045,18432,"{""errors"": 1, ""requests"": 65}",170,,,,,,licence,145,dp-145,valid,,,evt_be47addbcb8f6056,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:25:00Z
acct-046,19456,"{""errors"": 2, ""requests"": 66}",171,,,,,,aggregate_usage,146,dp-146,valid,,,evt_0a5b046d07f6f971,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:26:00Z
acct-047,20480,"{""errors"": 0, ""requests"": 67}",172,,,,,,audit,147,dp-147,valid,,,evt_1d28c120568c10e1,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:27:00Z
acct-048,21504,"{""errors"": 1, ""requests"": 68}",173,,,,,,heartbeat,148,dp-148,valid,,,evt_ec2e990b934dde55,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:28:00Z
acct-049,22528,"{""errors"": 2, ""requests"": 69}",174,,,,,,licence,149,dp-149,valid,,,evt_05ada863a4cf9660,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:29:00Z
acct-050,23552,"{""errors"": 0, ""requests"": 70}",175,,,,,,aggregate_usage,150,dp-150,valid,,,evt_9ae2bdd7beedc2e7,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:30:00Z
acct-051,24576,"{""errors"": 1, ""requests"": 71}",176,,,,,,audit,151,dp-151,valid,,,evt_8e612bd1f5d132a3,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:31:00Z
acct-052,25600,"{""errors"": 2, ""requests"": 72}",177,,,,,,heartbeat,152,dp-152,valid,,,evt_043066daf2109523,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:32:00Z
acct-053,26624,"{""errors"": 0, ""requests"": 73}",178,,,,,,licence,153,dp-153,valid,,,evt_620c9c332101a5ba,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:33:00Z
acct-054,27648,"{""errors"": 1, ""requests"": 74}",179,,,,,,aggregate_usage,154,dp-154,valid,,,evt_1d0ebea552eb43d0,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:34:00Z
acct-055,28672,"{""errors"": 2, ""requests"": 75}",180,,,,,,audit,155,dp-155,valid,,,evt_210e3b160c355818,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:35:00Z
acct-056,29696,"{""errors"": 0, ""requests"": 76}",181,,,,,,heartbeat,156,dp-156,valid,,,evt_0fecf9247f3ddc84,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:36:00Z
acct-057,30720,"{""errors"": 1, ""requests"": 77}",182,,,,,,licence,157,dp-157,valid,,,evt_c75de23d89df36ba,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:37:00Z
acct-058,31744,"{""errors"": 2, ""requests"": 78}",183,,,,,,aggregate_usage,158,dp-158,valid,,,evt_7ed8f0f3b707956d,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:38:00Z
acct-059,32768,"{""errors"": 0, ""requests"": 79}",184,,,,,,audit,159,dp-159,valid,,,evt_ff2ccb6ba423d356,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:39:00Z
acct-060,33792,"{""errors"": 1, ""requests"": 80}",185,,,,,,heartbeat,160,dp-160,valid,,,evt_a512db2741cd2069,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:40:00Z
acct-061,34816,"{""errors"": 2, ""requests"": 81}",186,,,,,,licence,161,dp-161,valid,,,evt_bb668ca955632160,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:41:00Z
acct-062,35840,"{""errors"": 0, ""requests"": 82}",187,,,,,,aggregate_usage,162,dp-162,valid,,,evt_79d6eaa2676189eb,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:42:00Z
acct-063,36864,"{""errors"": 1, ""requests"": 83}",188,,,,,,audit,163,dp-163,valid,,,evt_3d3286f7cd19074f,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:43:00Z
acct-064,37888,"{""errors"": 2, ""requests"": 84}",189,,,,,,heartbeat,164,dp-164,valid,,,evt_3f9807cb9ae9fb6c,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:44:00Z
acct-065,38912,"{""errors"": 0, ""requests"": 85}",190,,,,,,licence,165,dp-165,valid,,,evt_bc52dd634277c4a3,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:45:00Z
acct-066,39936,"{""errors"": 1, ""requests"": 86}",191,,,,,,aggregate_usage,166,dp-166,valid,,,evt_e0f05da93a0f5a86,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:46:00Z
acct-067,40960,"{""errors"": 2, ""requests"": 87}",192,,,,,,audit,167,dp-167,valid,,,evt_73d3f1ba062585bc,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:47:00Z
acct-068,41984,"{""errors"": 0, ""requests"": 88}",193,,,,,,heartbeat,168,dp-168,valid,,,evt_80c3cd40fa35f908,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:48:00Z
acct-069,43008,"{""errors"": 1, ""requests"": 89}",194,,,,,,licence,169,dp-169,valid,,,evt_f57e5cb1f4532c00,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:49:00Z
acct-070,44032,"{""errors"": 2, ""requests"": 90}",195,,,,,,aggregate_usage,170,dp-170,valid,,,evt_734d0759cdb4e0d0,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:50:00Z
acct-071,45056,"{""errors"": 0, ""requests"": 91}",196,,,,,,audit,171,dp-171,valid,,,evt_284de502c9847342,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:51:00Z
acct-072,46080,"{""errors"": 1, ""requests"": 92}",197,,,,,,heartbeat,172,dp-172,valid,,,evt_68519a9eca55c68c,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:52:00Z
acct-073,47104,"{""errors"": 2, ""requests"": 93}",198,,,,,,licence,173,dp-173,valid,,,evt_4a8596a7790b5ca9,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:53:00Z
acct-074,48128,"{""errors"": 0, ""requests"": 94}",199,,,,,,aggregate_usage,174,dp-174,valid,,,evt_41e521adf8ae7a0f,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:54:00Z
acct-075,49152,"{""errors"": 1, ""requests"": 95}",200,,,,,,audit,175,dp-175,valid,,,evt_dac53c17c250fd4d,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:55:00Z
acct-076,50176,"{""errors"": 2, ""requests"": 96}",201,,,,,,heartbeat,176,dp-176,valid,,,evt_cba28b89eb859497,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T02:56:00Z
acct-077,51200,"{""errors"": 0, ""requests"": 97}",202,,,,,,licence,177,dp-177,valid,,,evt_8cd2510271575d84,licence,,control-plane-proof.v1,info,ok,2026-06-17T02:57:00Z
acct-078,52224,"{""errors"": 1, ""requests"": 98}",203,,,,,,aggregate_usage,178,dp-178,valid,,,evt_01d54579da446ae1,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T02:58:00Z
acct-079,53248,"{""errors"": 2, ""requests"": 99}",204,,,,,,audit,179,dp-179,valid,,,evt_3068430da9e4b7a6,audit,,control-plane-proof.v1,info,ok,2026-06-17T02:59:00Z
acct-080,54272,"{""errors"": 0, ""requests"": 10}",205,,,,,,heartbeat,180,dp-180,valid,,,evt_7b69759630f869f2,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:00:00Z
acct-081,55296,"{""errors"": 1, ""requests"": 11}",206,,,,,,licence,181,dp-181,valid,,,evt_580811fa95269f3e,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:01:00Z
acct-082,56320,"{""errors"": 2, ""requests"": 12}",207,,,,,,aggregate_usage,182,dp-182,valid,,,evt_bfa7634640c53da7,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:02:00Z
acct-083,57344,"{""errors"": 0, ""requests"": 13}",208,,,,,,audit,183,dp-183,valid,,,evt_b8aed072d29403ec,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:03:00Z
acct-084,58368,"{""errors"": 1, ""requests"": 14}",209,,,,,,heartbeat,184,dp-184,valid,,,evt_52f11620e397f867,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:04:00Z
acct-085,59392,"{""errors"": 2, ""requests"": 15}",210,,,,,,licence,185,dp-185,valid,,,evt_61a229bae1e90331,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:05:00Z
acct-086,60416,"{""errors"": 0, ""requests"": 16}",211,,,,,,aggregate_usage,186,dp-186,valid,,,evt_2811745d7b8d8874,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:06:00Z
acct-087,61440,"{""errors"": 1, ""requests"": 17}",212,,,,,,audit,187,dp-187,valid,,,evt_38b2d03f3256502b,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:07:00Z
acct-088,62464,"{""errors"": 2, ""requests"": 18}",213,,,,,,heartbeat,188,dp-188,valid,,,evt_d6061bbee6cf13bd,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:08:00Z
acct-089,63488,"{""errors"": 0, ""requests"": 19}",214,,,,,,licence,189,dp-189,valid,,,evt_7045d16ae7f043ec,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:09:00Z
acct-090,64512,"{""errors"": 1, ""requests"": 20}",215,,,,,,aggregate_usage,190,dp-190,valid,,,evt_2397346b45823e07,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:10:00Z
acct-091,65536,"{""errors"": 2, ""requests"": 21}",216,,,,,,audit,191,dp-191,valid,,,evt_70260742c2952154,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:11:00Z
acct-092,66560,"{""errors"": 0, ""requests"": 22}",217,,,,,,heartbeat,192,dp-192,valid,,,evt_eb3be230bbd2844b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:12:00Z
acct-093,67584,"{""errors"": 1, ""requests"": 23}",218,,,,,,licence,193,dp-193,valid,,,evt_684fe39f03758de6,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:13:00Z
acct-094,68608,"{""errors"": 2, ""requests"": 24}",219,,,,,,aggregate_usage,194,dp-194,valid,,,evt_7559ca4a957c8c82,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:14:00Z
acct-095,69632,"{""errors"": 0, ""requests"": 25}",220,,,,,,audit,195,dp-195,valid,,,evt_1dfacb2ea5a03e0a,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:15:00Z
acct-096,70656,"{""errors"": 1, ""requests"": 26}",221,,,,,,heartbeat,196,dp-196,valid,,,evt_b4bbe448fde336bb,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:16:00Z
acct-097,71680,"{""errors"": 2, ""requests"": 27}",222,,,,,,licence,197,dp-197,valid,,,evt_8bcbb4c131df56f7,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:17:00Z
acct-098,72704,"{""errors"": 0, ""requests"": 28}",223,,,,,,aggregate_usage,198,dp-198,valid,,,evt_a4e00d7e6aa82111,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:18:00Z
acct-099,73728,"{""errors"": 1, ""requests"": 29}",224,,,,,,audit,199,dp-199,valid,,,evt_5a39cadd1b007093,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:19:00Z
acct-000,74752,"{""errors"": 2, ""requests"": 30}",225,,,,,,heartbeat,200,dp-200,valid,,,evt_27badc983df1780b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:20:00Z
acct-001,75776,"{""errors"": 0, ""requests"": 31}",226,,,,,,licence,201,dp-201,valid,,,evt_43974ed74066b207,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:21:00Z
acct-002,76800,"{""errors"": 1, ""requests"": 32}",227,,,,,,aggregate_usage,202,dp-202,valid,,,evt_c17edaae86e4016a,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:22:00Z
acct-003,77824,"{""errors"": 2, ""requests"": 33}",228,,,,,,audit,203,dp-203,valid,,,evt_4621c1d55fa4e86c,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:23:00Z
acct-004,78848,"{""errors"": 0, ""requests"": 34}",229,,,,,,heartbeat,204,dp-204,valid,,,evt_fc56dbc6d4652b31,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:24:00Z
acct-005,79872,"{""errors"": 1, ""requests"": 35}",230,,,,,,licence,205,dp-205,valid,,,evt_f8809aff4d69bece,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:25:00Z
acct-006,80896,"{""errors"": 2, ""requests"": 36}",231,,,,,,aggregate_usage,206,dp-206,valid,,,evt_5cf4e26bd3d87da5,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:26:00Z
acct-007,81920,"{""errors"": 0, ""requests"": 37}",232,,,,,,audit,207,dp-207,valid,,,evt_968076be2e38cf89,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:27:00Z
acct-008,82944,"{""errors"": 1, ""requests"": 38}",233,,,,,,heartbeat,208,dp-208,valid,,,evt_8df66f64b5742439,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:28:00Z
acct-009,83968,"{""errors"": 2, ""requests"": 39}",234,,,,,,licence,209,dp-209,valid,,,evt_83f814f7a92e365c,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:29:00Z
acct-010,84992,"{""errors"": 0, ""requests"": 40}",235,,,,,,aggregate_usage,210,dp-210,valid,,,evt_d29d53701d3c859e,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:30:00Z
acct-011,86016,"{""errors"": 1, ""requests"": 41}",236,,,,,,audit,211,dp-211,valid,,,evt_093434a3ee9e0a01,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:31:00Z
acct-012,87040,"{""errors"": 2, ""requests"": 42}",237,,,,,,heartbeat,212,dp-212,valid,,,evt_fa2b7af0a811b9ac,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:32:00Z
acct-013,88064,"{""errors"": 0, ""requests"": 43}",238,,,,,,licence,213,dp-213,valid,,,evt_d48ff4b2f68a10fd,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:33:00Z
acct-014,89088,"{""errors"": 1, ""requests"": 44}",239,,,,,,aggregate_usage,214,dp-214,valid,,,evt_802b906a18591ead,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:34:00Z
acct-015,90112,"{""errors"": 2, ""requests"": 45}",240,,,,,,audit,215,dp-215,valid,,,evt_d86580a57f7bf542,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:35:00Z
acct-016,91136,"{""errors"": 0, ""requests"": 46}",241,,,,,,heartbeat,216,dp-216,valid,,,evt_0f4121d0ef1df4c8,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:36:00Z
acct-017,92160,"{""errors"": 1, ""requests"": 47}",242,,,,,,licence,217,dp-217,valid,,,evt_16badfc6202cb3f8,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:37:00Z
acct-018,93184,"{""errors"": 2, ""requests"": 48}",243,,,,,,aggregate_usage,218,dp-218,valid,,,evt_5966abd0cbfc86f9,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:38:00Z
acct-019,94208,"{""errors"": 0, ""requests"": 49}",244,,,,,,audit,219,dp-219,valid,,,evt_314f04b30f62e005,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:39:00Z
acct-020,95232,"{""errors"": 1, ""requests"": 50}",245,,,,,,heartbeat,220,dp-220,valid,,,evt_36790ecd55c2030d,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:40:00Z
acct-021,96256,"{""errors"": 2, ""requests"": 51}",246,,,,,,licence,221,dp-221,valid,,,evt_67e9c3acebb154a2,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:41:00Z
acct-022,97280,"{""errors"": 0, ""requests"": 52}",247,,,,,,aggregate_usage,222,dp-222,valid,,,evt_9b871512327c09ce,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:42:00Z
acct-023,98304,"{""errors"": 1, ""requests"": 53}",248,,,,,,audit,223,dp-223,valid,,,evt_56f4da26ed956730,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:43:00Z
acct-024,99328,"{""errors"": 2, ""requests"": 54}",249,,,,,,heartbeat,224,dp-224,valid,,,evt_84a5092e4a5b6fe9,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:44:00Z
acct-025,100352,"{""errors"": 0, ""requests"": 55}",250,,,,,,licence,225,dp-225,valid,,,evt_0e6523810856a138,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:45:00Z
acct-026,101376,"{""errors"": 1, ""requests"": 56}",251,,,,,,aggregate_usage,226,dp-226,valid,,,evt_8f1f64db81c40ea1,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:46:00Z
acct-027,102400,"{""errors"": 2, ""requests"": 57}",252,,,,,,audit,227,dp-227,valid,,,evt_dfe62e836a0a6f26,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:47:00Z
acct-028,103424,"{""errors"": 0, ""requests"": 58}",253,,,,,,heartbeat,228,dp-228,valid,,,evt_9d693eeee1d1899c,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:48:00Z
acct-029,104448,"{""errors"": 1, ""requests"": 59}",254,,,,,,licence,229,dp-229,valid,,,evt_08490295488a1189,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:49:00Z
acct-030,105472,"{""errors"": 2, ""requests"": 60}",255,,,,,,aggregate_usage,230,dp-230,valid,,,evt_a0eaec5a55dc2f5b,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:50:00Z
acct-031,106496,"{""errors"": 0, ""requests"": 61}",256,,,,,,audit,231,dp-231,valid,,,evt_138d9e809e386a7b,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:51:00Z
acct-032,107520,"{""errors"": 1, ""requests"": 62}",257,,,,,,heartbeat,232,dp-232,valid,,,evt_835d5e8314340ab8,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:52:00Z
acct-033,108544,"{""errors"": 2, ""requests"": 63}",258,,,,,,licence,233,dp-233,valid,,,evt_c0509a487a18b003,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:53:00Z
acct-034,109568,"{""errors"": 0, ""requests"": 64}",259,,,,,,aggregate_usage,234,dp-234,valid,,,evt_114bd151f8fb0c58,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:54:00Z
acct-035,110592,"{""errors"": 1, ""requests"": 65}",260,,,,,,audit,235,dp-235,valid,,,evt_0a2d643bfd24a028,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:55:00Z
acct-036,111616,"{""errors"": 2, ""requests"": 66}",261,,,,,,heartbeat,236,dp-236,valid,,,evt_9a049b03f6fc40bf,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T03:56:00Z
acct-037,112640,"{""errors"": 0, ""requests"": 67}",262,,,,,,licence,237,dp-237,valid,,,evt_f0bc318fb8965cad,licence,,control-plane-proof.v1,info,ok,2026-06-17T03:57:00Z
acct-038,113664,"{""errors"": 1, ""requests"": 68}",263,,,,,,aggregate_usage,238,dp-238,valid,,,evt_8ae4c23b80d1e7c8,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T03:58:00Z
acct-039,114688,"{""errors"": 2, ""requests"": 69}",264,,,,,,audit,239,dp-239,valid,,,evt_79bf08685d3138f9,audit,,control-plane-proof.v1,info,ok,2026-06-17T03:59:00Z
acct-040,115712,"{""errors"": 0, ""requests"": 70}",265,,,,,,heartbeat,240,dp-240,valid,,,evt_6af1f692e9496c6d,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T04:00:00Z
acct-041,116736,"{""errors"": 1, ""requests"": 71}",266,,,,,,licence,241,dp-241,valid,,,evt_749fc650cacb0f06,licence,,control-plane-proof.v1,info,ok,2026-06-17T04:01:00Z
acct-042,117760,"{""errors"": 2, ""requests"": 72}",267,,,,,,aggregate_usage,242,dp-242,valid,,,evt_14063697603e22d6,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T04:02:00Z
acct-043,118784,"{""errors"": 0, ""requests"": 73}",268,,,,,,audit,243,dp-243,valid,,,evt_72440a20f54075ac,audit,,control-plane-proof.v1,info,ok,2026-06-17T04:03:00Z
acct-044,119808,"{""errors"": 1, ""requests"": 74}",269,,,,,,heartbeat,244,dp-244,valid,,,evt_82c01ce15b431d42,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T04:04:00Z
acct-045,120832,"{""errors"": 2, ""requests"": 75}",270,,,,,,licence,245,dp-245,valid,,,evt_011af72a910ac4ac,licence,,control-plane-proof.v1,info,ok,2026-06-17T04:05:00Z
acct-046,121856,"{""errors"": 0, ""requests"": 76}",271,,,,,,aggregate_usage,246,dp-246,valid,,,evt_37c20f19f3272b5c,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T04:06:00Z
acct-047,122880,"{""errors"": 1, ""requests"": 77}",272,,,,,,audit,247,dp-247,valid,,,evt_396f804443825586,audit,,control-plane-proof.v1,info,ok,2026-06-17T04:07:00Z
acct-048,123904,"{""errors"": 2, ""requests"": 78}",273,,,,,,heartbeat,248,dp-248,valid,,,evt_766cb53c753baeda,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T04:08:00Z
acct-049,124928,"{""errors"": 0, ""requests"": 79}",274,,,,,,licence,249,dp-249,valid,,,evt_9f484139a27415ae,licence,,control-plane-proof.v1,info,ok,2026-06-17T04:09:00Z
acct-050,125952,"{""errors"": 1, ""requests"": 80}",275,,,,,,aggregate_usage,250,dp-000,valid,,,evt_1e472b39b105d349,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T04:10:00Z
acct-051,126976,"{""errors"": 2, ""requests"": 81}",276,,,,,,audit,251,dp-001,valid,,,evt_c75d3f1f5bcd6914,audit,,control-plane-proof.v1,info,ok,2026-06-17T04:11:00Z
acct-052,128000,"{""errors"": 0, ""requests"": 82}",277,,,,,,heartbeat,252,dp-002,valid,,,evt_d6e5a20b30f87216,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T04:12:00Z
acct-053,129024,"{""errors"": 1, ""requests"": 83}",278,,,,,,licence,253,dp-003,valid,,,evt_e7866fdc6672f827,licence,,control-plane-proof.v1,info,ok,2026-06-17T04:13:00Z
acct-054,130048,"{""errors"": 2, ""requests"": 84}",279,,,,,,aggregate_usage,254,dp-004,valid,,,evt_9512d95d00d61bde,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T04:14:00Z
acct-055,131072,"{""errors"": 0, ""requests"": 85}",280,,,,,,audit,255,dp-005,valid,,,evt_9556b82499cc0aaf,audit,,control-plane-proof.v1,info,ok,2026-06-17T04:15:00Z
